t,item,fy_end,n_q,fy,err
LUV,net_income,2023-12-31,4,465000000.0,0.0
LUV,net_income,2024-12-31,4,465000000.0,0.0
LUV,net_income,2025-12-31,4,441000000.0,0.0
LUV,ocf,2011-12-31,4,1385000000.0,0.0
LUV,ocf,2012-12-31,4,2064000000.0,0.0
LUV,ocf,2013-12-31,4,2477000000.0,0.0
LUV,ocf,2014-12-31,4,2902000000.0,0.0
LUV,ocf,2015-12-31,4,3238000000.0,0.0
LUV,ocf,2016-12-31,4,4293000000.0,0.0
LUV,ocf,2017-12-31,4,3929000000.0,0.0
LUV,ocf,2018-12-31,4,4893000000.0,0.0
LUV,ocf,2019-12-31,4,3987000000.0,0.0
LUV,ocf,2020-12-31,4,-1127000000.0,0.0
LUV,ocf,2021-12-31,4,2322000000.0,0.0
LUV,ocf,2022-12-31,4,3790000000.0,0.0
LUV,ocf,2023-12-31,4,3164000000.0,0.0
LUV,ocf,2024-12-31,4,462000000.0,0.0
LUV,ocf,2025-12-31,4,1842000000.0,0.0
LVS,revenue,2016-12-31,4,11410000000.0,0.0
LVS,revenue,2017-12-31,4,12882000000.0,0.0
LVS,revenue,2018-12-31,4,13729000000.0,0.0
LVS,revenue,2019-12-31,4,13739000000.0,0.0
LVS,revenue,2020-12-31,4,3612000000.0,0.0
LVS,revenue,2021-12-31,4,4234000000.0,0.0
LVS,revenue,2022-12-31,4,4110000000.0,0.0
LVS,revenue,2023-12-31,4,10372000000.0,0.0
LVS,revenue,2024-12-31,4,11298000000.0,0.0
LVS,revenue,2025-12-31,4,13017000000.0,0.0
LVS,revenue,2011-12-31,4,9410745000.0,0.0
LVS,revenue,2012-12-31,4,11131132000.0,0.0
LVS,revenue,2013-12-31,4,13769885000.0,0.0
LVS,revenue,2014-12-31,4,14583849000.0,0.0
LVS,revenue,2015-12-31,4,11688461000.0,0.0
LVS,net_income,2011-12-31,4,1560123000.0,0.0
LVS,net_income,2012-12-31,4,1524093000.0,0.0
LVS,net_income,2013-12-31,4,2305997000.0,0.0
LVS,net_income,2014-12-31,4,2840629000.0,0.0
LVS,net_income,2015-12-31,4,1966236000.0,0.0
LVS,net_income,2016-12-31,4,1670000000.0,0.0
LVS,net_income,2017-12-31,4,2806000000.0,0.0
LVS,net_income,2018-12-31,4,2413000000.0,0.0
LVS,net_income,2019-12-31,4,2698000000.0,0.0
LVS,net_income,2020-12-31,4,-1685000000.0,0.0
LVS,net_income,2021-12-31,4,-961000000.0,0.0
LVS,net_income,2022-12-31,4,1832000000.0,0.0
LVS,net_income,2023-12-31,4,1221000000.0,0.0
LVS,net_income,2024-12-31,4,1446000000.0,0.0
LVS,net_income,2025-12-31,4,1627000000.0,0.0
LVS,ocf,2011-12-31,4,2662496000.0,0.0
LVS,ocf,2012-12-31,4,3057757000.0,0.0
LVS,ocf,2013-12-31,4,4439412000.0,0.0
LVS,ocf,2016-12-31,4,4043000000.0,0.0
LVS,ocf,2017-12-31,4,4543000000.0,0.0
LVS,ocf,2018-12-31,4,4701000000.0,0.0
LVS,ocf,2019-12-31,4,3038000000.0,0.0
LVS,ocf,2020-12-31,4,-1312000000.0,0.0
LVS,ocf,2023-12-31,4,3227000000.0,0.0
LVS,ocf,2024-12-31,4,3204000000.0,0.0
LVS,ocf,2025-12-31,4,3023000000.0,0.0
LVS,ocf,2014-12-31,4,4832844000.0,0.0
LVS,ocf,2015-12-31,4,3449971000.0,0.0
LVS,ocf,2021-12-31,4,-243000000.0,0.0
LVS,ocf,2022-12-31,4,-944000000.0,0.0
LYFT,revenue,2018-12-31,4,2156616000.0,0.0
LYFT,revenue,2019-12-31,4,3615960000.0,0.0
LYFT,revenue,2020-12-31,4,2364681000.0,0.0
LYFT,revenue,2021-12-31,4,3208323000.0,0.0
LYFT,revenue,2022-12-31,4,4095135000.0,0.0
LYFT,revenue,2023-12-31,4,4403589000.0,0.0
LYFT,revenue,2024-12-31,4,5786016000.0,0.0
LYFT,revenue,2025-12-31,4,6316261000.0,0.0
LYFT,revenue,2017-12-31,0,1059881000.0,
LYFT,net_income,2017-12-31,0,-688301000.0,
LYFT,net_income,2018-12-31,4,-911335000.0,0.0
LYFT,net_income,2019-12-31,4,-2602241000.0,0.0
LYFT,net_income,2020-12-31,4,-1752857000.0,0.0
LYFT,net_income,2021-12-31,4,-1009359000.0,0.0
LYFT,net_income,2022-12-31,4,-1584511000.0,0.0
LYFT,net_income,2023-12-31,4,-340320000.0,0.0
LYFT,net_income,2024-12-31,4,22784000.0,0.0
LYFT,net_income,2025-12-31,4,2844008000.0,0.0
LYFT,ocf,2017-12-31,0,-393526000.0,
LYFT,ocf,2018-12-31,4,-280673000.0,0.0
LYFT,ocf,2019-12-31,4,-105702000.0,0.0
LYFT,ocf,2020-12-31,4,-1378899000.0,0.0
LYFT,ocf,2021-12-31,4,-101721000.0,0.0
LYFT,ocf,2022-12-31,4,-237285000.0,0.0
LYFT,ocf,2023-12-31,4,-98244000.0,0.0
LYFT,ocf,2024-12-31,4,849737000.0,0.0
LYFT,ocf,2025-12-31,4,1168438000.0,0.0
MA,revenue,2011-12-31,4,6714000000.0,0.0
MA,revenue,2012-12-31,4,7391000000.0,0.0
MA,revenue,2013-12-31,4,8346000000.0,0.0
MA,revenue,2014-12-31,4,9473000000.0,0.0
MA,revenue,2016-12-31,4,10776000000.0,0.0
MA,revenue,2017-12-31,4,12497000000.0,0.0
MA,revenue,2018-12-31,4,14950000000.0,0.21237458193979933
MA,revenue,2019-12-31,4,16883000000.0,0.0
MA,revenue,2020-12-31,4,15301000000.0,0.0
MA,revenue,2021-12-31,4,18884000000.0,0.0
MA,revenue,2022-12-31,4,22237000000.0,0.0
MA,revenue,2023-12-31,4,25098000000.0,0.0
MA,revenue,2024-12-31,4,28167000000.0,0.0
MA,revenue,2025-12-31,4,32791000000.0,0.0
MA,revenue,2015-12-31,4,9667000000.0,0.0
MA,net_income,2011-12-31,4,1906000000.0,0.0
MA,net_income,2012-12-31,4,2759000000.0,0.0
MA,net_income,2013-12-31,4,3116000000.0,0.0
MA,net_income,2014-12-31,4,3617000000.0,0.0
MA,net_income,2015-12-31,4,3808000000.0,0.0
MA,net_income,2016-12-31,4,4059000000.0,0.0
MA,net_income,2017-12-31,4,3915000000.0,0.0
MA,net_income,2018-12-31,4,5859000000.0,0.0
MA,net_income,2019-12-31,4,8118000000.0,0.0
MA,net_income,2020-12-31,4,6411000000.0,0.0
MA,net_income,2021-12-31,4,8687000000.0,0.0
MA,net_income,2022-12-31,4,9930000000.0,0.0
MA,net_income,2023-12-31,4,11195000000.0,0.0
MA,net_income,2024-12-31,4,12874000000.0,0.0
MA,net_income,2025-12-31,4,14968000000.0,0.0
MA,ocf,2011-12-31,4,2684000000.0,0.0
MA,ocf,2012-12-31,4,2948000000.0,0.0
MA,ocf,2013-12-31,4,4135000000.0,0.0
MA,ocf,2014-12-31,4,3407000000.0,0.0
MA,ocf,2015-12-31,4,4043000000.0,0.0
MA,ocf,2016-12-31,4,4484000000.0,0.0
MA,ocf,2017-12-31,4,5555000000.0,0.0
MA,ocf,2018-12-31,4,6223000000.0,0.0
MA,ocf,2019-12-31,4,8183000000.0,0.0
MA,ocf,2020-12-31,4,7224000000.0,0.0
MA,ocf,2021-12-31,4,9463000000.0,0.0
MA,ocf,2022-12-31,4,11195000000.0,0.0
MA,ocf,2023-12-31,4,11980000000.0,0.0
MA,ocf,2024-12-31,4,14780000000.0,0.0
MA,ocf,2025-12-31,4,17648000000.0,0.0
MCD,revenue,2011-12-31,4,27006000000.0,0.0
MCD,revenue,2012-12-31,4,27567000000.0,0.0
MCD,revenue,2013-12-31,4,28105700000.0,0.0
MCD,revenue,2014-12-31,4,27441300000.0,0.0
MCD,revenue,2015-12-31,4,25413000000.0,0.0
MCD,revenue,2016-12-31,4,24621900000.0,0.0
MCD,revenue,2017-12-31,4,22820400000.0,0.0
MCD,revenue,2018-12-31,4,21025200000.0,0.0
MCD,revenue,2019-12-31,4,21076500000.0,0.0
MCD,revenue,2020-12-31,4,19207800000.0,0.0
MCD,revenue,2021-12-31,4,23222900000.0,0.0
MCD,revenue,2022-12-31,4,23182600000.0,0.0
MCD,revenue,2023-12-31,4,25493700000.0,0.0
MCD,revenue,2024-12-31,4,25920000000.0,0.0
MCD,revenue,2025-12-31,4,26885000000.0,0.0
MCD,net_income,2011-12-31,4,5503100000.0,0.0
MCD,net_income,2012-12-31,4,5464800000.0,0.0
MCD,net_income,2013-12-31,4,5585900000.0,0.0
MCD,net_income,2014-12-31,4,4757800000.0,0.0
MCD,net_income,2015-12-31,4,4529300000.0,0.0
MCD,net_income,2016-12-31,4,4686500000.0,0.0
MCD,net_income,2017-12-31,4,5192300000.0,0.0
MCD,net_income,2018-12-31,4,5924300000.0,0.0
MCD,net_income,2019-12-31,4,6025400000.0,0.0
MCD,net_income,2020-12-31,4,4730500000.0,0.0
MCD,net_income,2021-12-31,4,7545200000.0,0.0
MCD,net_income,2022-12-31,4,6177400000.0,0.0
MCD,net_income,2023-12-31,4,8468800000.0,0.0
MCD,net_income,2024-12-31,4,8223000000.0,0.0
MCD,net_income,2025-12-31,4,8563000000.0,0.0
MCD,ocf,2011-12-31,4,7150100000.0,0.0
MCD,ocf,2012-12-31,4,6966100000.0,0.0
MCD,ocf,2013-12-31,4,7120700000.0,0.0
MCD,ocf,2014-12-31,4,6730300000.0,0.0
MCD,ocf,2015-12-31,4,6539100000.0,0.0
MCD,ocf,2016-12-31,4,6059600000.0,0.0
MCD,ocf,2017-12-31,4,5551200000.0,0.0
MCD,ocf,2018-12-31,4,6966700000.0,0.0
MCD,ocf,2019-12-31,4,8122100000.0,0.0
MCD,ocf,2020-12-31,4,6265200000.0,0.0
MCD,ocf,2021-12-31,4,9141500000.0,0.0
MCD,ocf,2022-12-31,4,7386700000.0,0.0
MCD,ocf,2023-12-31,4,9611900000.0,0.0
MCD,ocf,2024-12-31,4,9447000000.0,0.0
MCD,ocf,2025-12-31,4,10551000000.0,0.0
MDLZ,revenue,2011-12-31,4,54365000000.0,0.0
MDLZ,revenue,2012-12-31,4,35015000000.0,0.0
MDLZ,revenue,2013-12-31,4,35299000000.0,0.0
MDLZ,revenue,2014-12-31,4,34244000000.0,0.0
MDLZ,revenue,2015-12-31,4,29636000000.0,0.0
MDLZ,revenue,2016-12-31,4,25923000000.0,0.0
MDLZ,revenue,2017-12-31,4,25896000000.0,0.0
MDLZ,revenue,2018-12-31,4,25938000000.0,0.0
MDLZ,revenue,2019-12-31,4,25868000000.0,0.0
MDLZ,revenue,2020-12-31,4,26581000000.0,0.0
MDLZ,revenue,2021-12-31,4,28720000000.0,0.0
MDLZ,revenue,2022-12-31,4,31496000000.0,0.0
MDLZ,revenue,2023-12-31,4,36016000000.0,0.0
MDLZ,revenue,2024-12-31,4,36441000000.0,0.0
MDLZ,revenue,2025-12-31,4,38537000000.0,0.0
MDLZ,net_income,2011-12-31,4,3527000000.0,0.0
MDLZ,net_income,2012-12-31,4,3028000000.0,0.0
MDLZ,net_income,2013-12-31,4,3915000000.0,0.0
MDLZ,net_income,2014-12-31,4,2184000000.0,0.0
MDLZ,net_income,2015-12-31,4,7267000000.0,0.0
MDLZ,net_income,2016-12-31,4,1659000000.0,0.0
MDLZ,net_income,2017-12-31,4,2922000000.0,0.0
MDLZ,net_income,2018-12-31,4,3381000000.0,0.0
MDLZ,net_income,2019-12-31,4,3870000000.0,0.0
MDLZ,net_income,2020-12-31,4,3555000000.0,0.0
MDLZ,net_income,2021-12-31,4,4300000000.0,0.0
MDLZ,net_income,2022-12-31,4,2717000000.0,0.0
MDLZ,net_income,2023-12-31,4,4959000000.0,0.0
MDLZ,net_income,2024-12-31,4,4611000000.0,0.0
MDLZ,net_income,2025-12-31,4,2451000000.0,0.0
MDLZ,ocf,2011-12-31,4,4520000000.0,0.0
MDLZ,ocf,2012-12-31,4,3923000000.0,0.0
MDLZ,ocf,2013-12-31,4,6410000000.0,0.0
MDLZ,ocf,2014-12-31,4,3562000000.0,0.0
MDLZ,ocf,2015-12-31,4,3728000000.0,0.0
MDLZ,ocf,2016-12-31,4,2838000000.0,0.0
MDLZ,ocf,2017-12-31,4,2593000000.0,0.0
MDLZ,ocf,2018-12-31,4,3948000000.0,0.0
MDLZ,ocf,2019-12-31,4,3965000000.0,0.0
MDLZ,ocf,2020-12-31,4,3964000000.0,0.0
MDLZ,ocf,2021-12-31,4,4141000000.0,0.0
MDLZ,ocf,2022-12-31,4,3908000000.0,0.0
MDLZ,ocf,2023-12-31,4,4714000000.0,0.0
MDLZ,ocf,2024-12-31,4,4910000000.0,0.0
MDLZ,ocf,2025-12-31,4,4514000000.0,0.0
MDT,revenue,2017-04-28,4,29710000000.0,0.0
MDT,revenue,2018-04-27,4,29953000000.0,0.0
MDT,revenue,2019-04-26,4,30557000000.0,0.0
MDT,revenue,2020-04-24,4,28913000000.0,0.0
MDT,revenue,2021-04-30,4,30117000000.0,0.0
MDT,revenue,2022-04-29,4,31686000000.0,0.0
MDT,revenue,2023-04-28,4,31227000000.0,0.0
MDT,revenue,2024-04-26,4,32364000000.0,0.0
MDT,revenue,2025-04-25,4,33537000000.0,0.0
MDT,revenue,2026-04-24,4,36364000000.0,0.0
MDT,revenue,2013-04-26,0,16590000000.0,
MDT,revenue,2014-04-25,4,17005000000.0,5.880623346074684e-05
MDT,revenue,2015-04-24,4,20261000000.0,0.21311879966437985
MDT,revenue,2016-04-29,4,28833000000.0,0.0
MDT,net_income,2013-04-26,0,3467000000.0,
MDT,net_income,2014-04-25,4,3065000000.0,0.0
MDT,net_income,2015-04-24,4,2675000000.0,0.37909345794392524
MDT,net_income,2016-04-29,4,3538000000.0,0.0
MDT,net_income,2017-04-28,4,4028000000.0,0.0
MDT,net_income,2018-04-27,4,3104000000.0,0.0
MDT,net_income,2019-04-26,4,4631000000.0,0.0
MDT,net_income,2020-04-24,4,4789000000.0,0.0
MDT,net_income,2021-04-30,4,3606000000.0,0.0
MDT,net_income,2022-04-29,4,5039000000.0,0.0
MDT,net_income,2023-04-28,4,3758000000.0,0.0
MDT,net_income,2024-04-26,4,3676000000.0,0.0
MDT,net_income,2025-04-25,4,4662000000.0,0.0
MDT,net_income,2026-04-24,4,4801000000.0,0.0
MDT,ocf,2014-04-25,0,4959000000.0,
MDT,ocf,2015-04-24,3,4902000000.0,
MDT,ocf,2016-04-29,4,5218000000.0,0.0
MDT,ocf,2017-04-28,4,6880000000.0,0.0
MDT,ocf,2018-04-27,4,4684000000.0,0.0
MDT,ocf,2019-04-26,4,7007000000.0,0.0
MDT,ocf,2020-04-24,4,7234000000.0,0.0
MDT,ocf,2021-04-30,4,6240000000.0,0.0
MDT,ocf,2022-04-29,4,7346000000.0,0.0
MDT,ocf,2023-04-28,4,6039000000.0,0.0
MDT,ocf,2024-04-26,4,6787000000.0,0.0
MDT,ocf,2025-04-25,4,7044000000.0,0.0
MDT,ocf,2026-04-24,4,7330000000.0,0.0
MDT,ocf,2013-04-26,0,4942000000.0,
META,revenue,2011-12-31,3,3711000000.0,
META,revenue,2012-12-31,4,5089000000.0,0.0
META,revenue,2013-12-31,4,7872000000.0,0.0
META,revenue,2014-12-31,4,12466000000.0,0.0
META,revenue,2015-12-31,4,17928000000.0,0.0
META,revenue,2016-12-31,4,27638000000.0,0.0
META,revenue,2017-12-31,4,40653000000.0,0.0
META,revenue,2018-12-31,4,55838000000.0,0.0
META,revenue,2019-12-31,4,70697000000.0,0.0
META,revenue,2020-12-31,4,85965000000.0,0.0
META,revenue,2021-12-31,4,117929000000.0,0.0
META,revenue,2022-12-31,4,116609000000.0,0.0
META,revenue,2023-12-31,4,134902000000.0,0.0
META,revenue,2024-12-31,4,164501000000.0,0.0
META,revenue,2025-12-31,4,200966000000.0,0.0
META,net_income,2011-12-31,3,1000000000.0,
META,net_income,2012-12-31,4,53000000.0,0.0
META,net_income,2013-12-31,4,1500000000.0,0.0
META,net_income,2014-12-31,4,2940000000.0,0.0
META,net_income,2015-12-31,4,3688000000.0,0.0
META,net_income,2016-12-31,4,10217000000.0,0.0
META,net_income,2017-12-31,4,15934000000.0,0.0
META,net_income,2018-12-31,4,22112000000.0,0.0
META,net_income,2019-12-31,4,18485000000.0,0.0
META,net_income,2020-12-31,4,29146000000.0,0.0
META,net_income,2021-12-31,4,39370000000.0,0.0
META,net_income,2022-12-31,4,23200000000.0,0.0
META,net_income,2023-12-31,4,39098000000.0,0.0
META,net_income,2024-12-31,4,62360000000.0,0.0
META,net_income,2025-12-31,4,60458000000.0,0.0
META,ocf,2011-12-31,2,1549000000.0,
META,ocf,2012-12-31,4,1612000000.0,0.0
META,ocf,2013-12-31,4,4222000000.0,0.0
META,ocf,2014-12-31,4,5457000000.0,0.0
META,ocf,2015-12-31,4,8599000000.0,0.0
META,ocf,2016-12-31,4,16108000000.0,0.0
META,ocf,2017-12-31,4,24216000000.0,0.0
META,ocf,2018-12-31,4,29274000000.0,0.0
META,ocf,2019-12-31,4,36314000000.0,0.0
META,ocf,2020-12-31,4,38747000000.0,0.0
META,ocf,2021-12-31,4,57683000000.0,0.0
META,ocf,2022-12-31,4,50475000000.0,0.0
META,ocf,2023-12-31,4,71113000000.0,0.0
META,ocf,2024-12-31,4,91328000000.0,0.0
META,ocf,2025-12-31,4,115800000000.0,0.0
MGM,revenue,2011-12-31,4,7849312000.0,0.0
MGM,revenue,2012-12-31,4,9160844000.0,0.0
MGM,revenue,2013-12-31,4,9809663000.0,0.0
MGM,revenue,2016-12-31,4,9455123000.0,0.0
MGM,revenue,2017-12-31,4,10773904000.0,0.0
MGM,revenue,2018-12-31,4,11763096000.0,0.0
MGM,revenue,2019-12-31,4,12899672000.0,0.0
MGM,revenue,2020-12-31,4,5162082000.0,0.0
MGM,revenue,2021-12-31,4,9680140000.0,0.0
MGM,revenue,2022-12-31,4,13127485000.0,0.0
MGM,revenue,2023-12-31,4,16164249000.0,0.0
MGM,revenue,2024-12-31,4,17240545000.0,0.0
MGM,revenue,2025-12-31,4,17537683000.0,0.0
MGM,revenue,2014-12-31,4,10081984000.0,0.0
MGM,revenue,2015-12-31,4,9190068000.0,0.0
MGM,net_income,2011-12-31,4,-30308000.0,0.0
MGM,net_income,2012-12-31,4,-1767691000.0,0.0
MGM,net_income,2013-12-31,4,-156606000.0,0.0
MGM,net_income,2014-12-31,4,-149873000.0,0.0
MGM,net_income,2015-12-31,4,-447720000.0,0.0
MGM,net_income,2016-12-31,4,1101440000.0,0.0
MGM,net_income,2017-12-31,4,1960286000.0,0.0
MGM,net_income,2018-12-31,4,466772000.0,0.0
MGM,net_income,2019-12-31,4,2049146000.0,0.0
MGM,net_income,2020-12-31,4,-1032724000.0,0.0
MGM,net_income,2021-12-31,4,1254370000.0,0.0
MGM,net_income,2022-12-31,4,1473093000.0,0.0
MGM,net_income,2023-12-31,4,1142180000.0,0.0
MGM,net_income,2024-12-31,4,746558000.0,0.0
MGM,net_income,2025-12-31,4,205862000.0,0.0
MGM,ocf,2016-12-31,4,1533972000.0,0.0
MGM,ocf,2017-12-31,4,2206411000.0,0.0
MGM,ocf,2018-12-31,4,1722539000.0,0.0
MGM,ocf,2019-12-31,4,1810401000.0,0.0
MGM,ocf,2020-12-31,4,-1493043000.0,0.0
MGM,ocf,2021-12-31,4,1373423000.0,0.0
MGM,ocf,2022-12-31,4,1756462000.0,0.0
MGM,ocf,2023-12-31,4,2690777000.0,0.0
MGM,ocf,2024-12-31,4,2362495000.0,0.0
MGM,ocf,2025-12-31,4,2529378000.0,0.0
MGM,ocf,2011-12-31,4,675126000.0,0.0
MGM,ocf,2012-12-31,4,909351000.0,0.0
MGM,ocf,2013-12-31,4,1310448000.0,0.0
MGM,ocf,2014-12-31,4,1130670000.0,0.0
MGM,ocf,2015-12-31,4,1005079000.0,0.0
MMM,revenue,2016-12-31,4,30109000000.0,0.0
MMM,revenue,2017-12-31,4,31657000000.0,0.0
MMM,revenue,2018-12-31,4,32765000000.0,0.0
MMM,revenue,2019-12-31,4,32136000000.0,0.0
MMM,revenue,2020-12-31,4,32184000000.0,0.0
MMM,revenue,2021-12-31,4,35355000000.0,0.0
MMM,revenue,2022-12-31,4,34229000000.0,0.0
MMM,revenue,2023-12-31,4,32681000000.0,0.0
MMM,revenue,2024-12-31,4,24575000000.0,0.0
MMM,revenue,2025-12-31,4,24948000000.0,0.0
MMM,revenue,2011-12-31,4,29611000000.0,0.0
MMM,revenue,2012-12-31,4,29904000000.0,0.0
MMM,revenue,2013-12-31,4,30871000000.0,0.0
MMM,revenue,2014-12-31,4,31821000000.0,0.0
MMM,revenue,2015-12-31,4,30274000000.0,0.0
MMM,net_income,2011-12-31,4,4283000000.0,0.0
MMM,net_income,2012-12-31,4,4444000000.0,0.0
MMM,net_income,2013-12-31,4,4659000000.0,0.0
MMM,net_income,2014-12-31,4,4956000000.0,0.0
MMM,net_income,2015-12-31,4,4833000000.0,0.0
MMM,net_income,2016-12-31,4,5050000000.0,0.0
MMM,net_income,2017-12-31,4,4858000000.0,0.0
MMM,net_income,2018-12-31,4,5349000000.0,0.0
MMM,net_income,2019-12-31,4,4570000000.0,0.0
MMM,net_income,2020-12-31,4,5384000000.0,0.0
MMM,net_income,2021-12-31,4,5921000000.0,0.0
MMM,net_income,2022-12-31,4,5777000000.0,0.0
MMM,net_income,2023-12-31,4,-6995000000.0,0.0
MMM,net_income,2024-12-31,4,4173000000.0,0.0
MMM,net_income,2025-12-31,4,3250000000.0,0.0
MMM,ocf,2015-12-31,4,6420000000.0,0.0
MMM,ocf,2016-12-31,4,6662000000.0,0.0
MMM,ocf,2017-12-31,4,6240000000.0,0.0
MMM,ocf,2018-12-31,4,6439000000.0,0.0
MMM,ocf,2019-12-31,4,7070000000.0,0.0
MMM,ocf,2020-12-31,4,8113000000.0,0.0
MMM,ocf,2021-12-31,4,7454000000.0,0.0
MMM,ocf,2022-12-31,4,5591000000.0,0.0
MMM,ocf,2023-12-31,4,6680000000.0,0.0
MMM,ocf,2024-12-31,4,1819000000.0,0.0
MMM,ocf,2025-12-31,4,2306000000.0,0.0
MMM,ocf,2011-12-31,4,5284000000.0,0.0
MMM,ocf,2012-12-31,4,5300000000.0,0.0
MMM,ocf,2013-12-31,4,5817000000.0,0.0
MMM,ocf,2014-12-31,4,6626000000.0,0.0
MO,revenue,2016-12-31,4,25744000000.0,0.0
MO,revenue,2017-12-31,4,25576000000.0,0.0
MO,revenue,2018-12-31,4,25364000000.0,0.0
MO,revenue,2019-12-31,4,25110000000.0,0.0
MO,revenue,2020-12-31,4,26153000000.0,0.0
MO,revenue,2021-12-31,4,26013000000.0,0.0
MO,revenue,2022-12-31,4,25096000000.0,0.0
MO,revenue,2023-12-31,4,24483000000.0,0.0
MO,revenue,2024-12-31,4,24018000000.0,0.0
MO,revenue,2025-12-31,4,23279000000.0,0.0
MO,revenue,2011-12-31,4,23800000000.0,0.0
MO,revenue,2012-12-31,4,24618000000.0,0.0
MO,revenue,2013-12-31,4,24466000000.0,0.0
MO,revenue,2014-12-31,4,24522000000.0,0.0
MO,revenue,2015-12-31,4,25434000000.0,0.0
MO,net_income,2011-12-31,4,3390000000.0,0.0
MO,net_income,2012-12-31,4,4180000000.0,0.0
MO,net_income,2013-12-31,4,4535000000.0,0.0
MO,net_income,2014-12-31,4,5070000000.0,0.0
MO,net_income,2015-12-31,4,5241000000.0,0.0
MO,net_income,2016-12-31,4,14239000000.0,0.0
MO,net_income,2017-12-31,4,10222000000.0,0.0
MO,net_income,2018-12-31,4,6963000000.0,0.0
MO,net_income,2019-12-31,4,-1293000000.0,0.0
MO,net_income,2020-12-31,4,4467000000.0,0.0
MO,net_income,2021-12-31,4,2475000000.0,0.0
MO,net_income,2022-12-31,4,5764000000.0,0.0
MO,net_income,2023-12-31,4,8130000000.0,0.0
MO,net_income,2024-12-31,4,11264000000.0,0.0
MO,net_income,2025-12-31,4,6947000000.0,0.0
MO,ocf,2011-12-31,4,3613000000.0,0.0
MO,ocf,2012-12-31,4,3903000000.0,0.0
MO,ocf,2013-12-31,4,4375000000.0,0.029485714285714285
MO,ocf,2014-12-31,4,4663000000.0,0.0
MO,ocf,2015-12-31,4,5810000000.0,0.0
MO,ocf,2016-12-31,4,3791000000.0,0.0
MO,ocf,2017-12-31,4,4922000000.0,0.0
MO,ocf,2018-12-31,4,8391000000.0,0.0
MO,ocf,2019-12-31,4,7837000000.0,0.0
MO,ocf,2020-12-31,4,8385000000.0,0.0
MO,ocf,2021-12-31,4,8405000000.0,0.0
MO,ocf,2022-12-31,4,8256000000.0,0.0
MO,ocf,2023-12-31,4,9287000000.0,0.0
MO,ocf,2024-12-31,4,8753000000.0,0.0
MO,ocf,2025-12-31,4,9290000000.0,0.0
MOS,revenue,2018-12-31,3,9587300000.0,
MOS,revenue,2019-12-31,4,8906300000.0,0.0
MOS,revenue,2020-12-31,4,8681700000.0,0.0
MOS,revenue,2021-12-31,4,12357400000.0,0.0
MOS,revenue,2022-12-31,4,19125200000.0,0.0
MOS,revenue,2023-12-31,4,13696100000.0,0.0
MOS,revenue,2024-12-31,4,11122800000.0,0.0
MOS,revenue,2025-12-31,4,12052400000.0,0.0
MOS,net_income,2011-05-31,4,2514600000.0,0.0
MOS,net_income,2012-05-31,4,1930200000.0,0.0
MOS,net_income,2013-05-31,6,1888700000.0,
MOS,net_income,2014-12-31,4,1028600000.0,0.0
MOS,net_income,2015-12-31,4,1000400000.0,0.0
MOS,net_income,2016-12-31,4,297800000.0,0.0
MOS,net_income,2017-12-31,4,-107200000.0,0.0
MOS,net_income,2018-12-31,4,470000000.0,0.0
MOS,net_income,2019-12-31,4,-1067400000.0,0.0
MOS,net_income,2020-12-31,4,666100000.0,0.0
MOS,net_income,2021-12-31,4,1630600000.0,0.0
MOS,net_income,2022-12-31,4,3582800000.0,0.0
MOS,net_income,2023-12-31,4,1164900000.0,0.0
MOS,net_income,2024-12-31,4,174900000.0,0.0
MOS,net_income,2025-12-31,4,540700000.0,0.0
MOS,ocf,2011-05-31,4,2426700000.0,0.0
MOS,ocf,2012-05-31,4,2705800000.0,0.0
MOS,ocf,2013-05-31,6,1887500000.0,
MOS,ocf,2015-12-31,4,1807600000.0,0.0
MOS,ocf,2016-12-31,4,1266100000.0,0.0
MOS,ocf,2017-12-31,4,935500000.0,0.0
MOS,ocf,2018-12-31,4,1409800000.0,0.0
MOS,ocf,2019-12-31,4,1095400000.0,0.0
MOS,ocf,2020-12-31,4,1582600000.0,0.0
MOS,ocf,2021-12-31,4,2187000000.0,0.0
MOS,ocf,2022-12-31,4,3935800000.0,0.0
MOS,ocf,2023-12-31,4,2407200000.0,0.0
MOS,ocf,2024-12-31,4,1299200000.0,0.0
MOS,ocf,2025-12-31,4,824800000.0,0.0
MOS,ocf,2014-12-31,4,2293700000.0,0.0
MRK,revenue,2016-12-31,0,39807000000.0,
MRK,revenue,2017-12-31,3,40122000000.0,
MRK,revenue,2018-12-31,4,42294000000.0,0.0
MRK,revenue,2019-12-31,4,46840000000.0,0.0
MRK,revenue,2020-12-31,4,47994000000.0,0.0
MRK,revenue,2021-12-31,4,48704000000.0,0.0
MRK,revenue,2022-12-31,4,59283000000.0,0.0
MRK,revenue,2023-12-31,4,60115000000.0,0.0
MRK,revenue,2024-12-31,4,64168000000.0,0.0
MRK,revenue,2025-12-31,4,65011000000.0,0.0
MRK,net_income,2011-12-31,4,6272000000.0,0.0
MRK,net_income,2012-12-31,4,6168000000.0,0.0
MRK,net_income,2013-12-31,4,4404000000.0,0.0
MRK,net_income,2014-12-31,4,11920000000.0,0.0
MRK,net_income,2015-12-31,4,4442000000.0,0.0
MRK,net_income,2016-12-31,4,3920000000.0,0.0
MRK,net_income,2017-12-31,4,2394000000.0,0.0
